LASK,LBID,NEWDAY,PCHANGE,PCHANGE0,RETURN,SIGN_VOL,VOLUME,INDICATOR
3.810875823,3.80999028,0,0,0,0,-4.605170186,100,-1
3.810211739,3.809325607,0,1,1,-0.000664378,4.605170186,100,1
3.810211739,3.809325607,0,1,1,0,4.605170186,100,1
3.810211739,3.809325607,0,1,2,0,4.605170186,100,1
3.811097087,3.810211739,0,0,0,0.00088574,4.605170186,100,1
3.810875823,3.810211739,0,1,2,-0.000110675,-4.605170186,100,-1
3.811097087,3.810211739,0,0,0,0.000110675,4.605170186,100,1
3.810654511,3.810211739,0,0,0,-0.000221361,5.298317367,200,1
3.810211739,3.809768771,0,1,2,-0.00044287,4.605170186,100,1
3.810211739,3.80999028,0,0,0,0.000110736,-4.605170186,100,-1
3.810211739,3.809768771,0,0,0,-0.000110736,4.605170186,100,1
3.810211739,3.809547214,0,1,1,-0.000110748,-4.605170186,100,-1
3.810211739,3.809547214,0,1,1,0,-4.605170186,100,-1
3.810211739,3.809547214,0,1,1,0,-4.605170186,100,-1
3.810211739,3.809547214,0,1,1,0,-4.605170186,100,-1
3.810211739,3.809547214,0,0,0,0,-6.214608098,500,-1
3.809325607,3.809103951,0,1,1,-0.000664746,4.605170186,100,1
3.809325607,3.809103951,0,1,1,0,4.605170186,100,1
3.809325607,3.809103951,0,1,1,0,4.605170186,100,1
3.809325607,3.809103951,0,1,2,0,6.396929655,600,1
3.809547214,3.809103951,0,1,2,0.000110822,-4.605170186,100,-1
3.810211739,3.809103951,0,1,1,0.000332392,-4.605170186,100,-1
3.810211739,3.809103951,0,1,2,0,-5.703782475,300,-1
3.810211739,3.809325607,0,1,1,0.000110773,-4.605170186,100,-1
3.810211739,3.809325607,0,1,2,0,4.605170186,100,1
3.810654511,3.809768771,0,1,1,0.000442968,-4.605170186,100,-1
3.810654511,3.809768771,0,1,2,0,4.605170186,100,1
3.811097087,3.81043315,0,1,1,0.000553434,-4.605170186,100,-1
3.810875823,3.810654511,0,1,1,0,-5.298317367,200,-1
3.810875823,3.810654511,0,1,2,0,5.703782475,300,1
3.811318301,3.810654511,0,0,0,0.000221288,-5.298317367,200,-1
3.811097087,3.810654511,0,1,2,-0.000110638,-4.605170186,100,-1
3.811318301,3.810654511,0,1,1,0.000110638,4.605170186,100,1
3.811318301,3.810654511,0,1,1,0,4.605170186,100,1
3.811318301,3.810654511,0,1,1,0,-4.605170186,100,-1
3.811318301,3.810654511,0,1,1,0,-4.605170186,100,-1
3.811318301,3.810654511,0,0,0,0,5.703782475,300,1
3.811097087,3.810654511,0,1,2,-0.000110638,-5.298317367,200,-1
3.811318301,3.810654511,0,1,1,0.000110638,-5.991464547,400,-1
3.811318301,3.810654511,0,1,2,0,-4.605170186,100,-1
3.811760583,3.810875823,0,1,2,0.00033184,-4.605170186,100,-1
3.811760583,3.811318301,0,1,1,0.000221166,-4.605170186,100,-1
3.811760583,3.811318301,0,0,0,0,-5.298317367,200,-1
3.811318301,3.81043315,0,1,2,-0.000663643,4.605170186,100,1
3.811760583,3.811539467,0,0,0,0.000774208,4.605170186,100,1
3.811318301,3.810875823,0,1,1,-0.000552944,-5.703782475,300,-1
3.802877558,3.799749763,1,1,1,0,8.006367568,3000,1
3.802877558,3.799749763,0,1,1,0,4.605170186,100,1
3.802877558,3.799749763,0,0,0,0,5.298317367,200,1
3.802431329,3.799078246,0,0,0,-0.00055869,5.703782475,300,1
3.80019719,3.797060987,0,1,1,-0.002125875,4.605170186,100,1
3.80019719,3.797060987,0,1,2,0,4.605170186,100,1
3.802654468,3.799973502,0,1,2,0.002684565,-4.605170186,100,-1
3.803323589,3.80019719,0,1,2,0.000446728,4.605170186,100,1
3.804660487,3.801761611,0,1,1,0.001450488,-4.605170186,100,-1
3.804660487,3.801761611,0,0,0,0,-4.605170186,100,-1
3.804660487,3.801538272,0,1,2,-0.000111501,-4.605170186,100,-1
3.804437795,3.802654468,0,0,0,0.000445931,-4.605170186,100,-1
3.804660487,3.801761611,0,1,2,-0.00033443,4.605170186,100,1
3.804660487,3.802431329,0,1,2,0.00033443,-4.605170186,100,-1
3.80666249,3.803100598,0,0,0,0.001336601,-4.605170186,100,-1
3.804215053,3.8019849,0,1,2,-0.001782532,4.605170186,100,1
3.803992261,3.803100598,0,0,0,0.000445931,-4.605170186,100,-1
3.804215053,3.8019849,0,1,1,-0.000445931,4.605170186,100,1
3.804215053,3.8019849,0,0,0,0,4.605170186,100,1
3.803992261,3.801538272,0,1,2,-0.000334579,-4.605170186,100,-1
3.803992261,3.802654468,0,0,0,0.000557569,4.605170186,100,1
3.803546529,3.801091445,0,1,2,-0.001003848,-4.605170186,100,-1
3.80376942,3.803100598,0,1,1,0.001115325,-5.298317367,200,-1
3.80376942,3.803100598,0,1,2,0,-4.605170186,100,-1
3.805550761,3.803100598,0,0,0,0.000891365,-4.605170186,100,-1
3.805105723,3.803100598,0,0,0,-0.000222767,-4.605170186,100,-1
3.804215053,3.802431329,0,0,0,-0.000780075,-4.605170186,100,-1
3.803323589,3.801761611,0,1,1,-0.000780684,5.298317367,200,1
3.803323589,3.801761611,0,0,0,0,4.605170186,100,1
3.803100598,3.801091445,0,1,2,-0.000446379,-4.605170186,100,-1
3.802431329,3.802208139,0,1,2,0.000223214,-5.298317367,200,-1
3.803546529,3.802431329,0,0,0,0.000669344,-4.605170186,100,-1
3.803546529,3.802208139,0,0,0,-0.000111526,-4.605170186,100,-1
3.802654468,3.802208139,0,1,2,-0.000446229,4.605170186,100,1
3.80376942,3.802431329,0,0,0,0.000669269,4.605170186,100,1
3.803100598,3.8019849,0,1,2,-0.000557693,-4.605170186,100,-1
3.803992261,3.801761611,0,0,0,0.000334653,4.605170186,100,1
3.803323589,3.801761611,0,1,2,-0.000334653,4.605170186,100,1
3.805105723,3.802431329,0,1,2,0.001226515,-5.298317367,200,-1
3.80488313,3.802877558,0,0,0,0.000111427,-4.605170186,100,-1
3.803323589,3.8019849,0,0,0,-0.001226378,4.605170186,100,1
3.802877558,3.801761611,0,1,2,-0.000334728,4.605170186,100,1
3.805105723,3.803323589,0,0,0,0.001895312,-4.605170186,100,-1
3.805105723,3.802877558,0,1,1,-0.000222792,4.605170186,100,1
3.804437795,3.803546529,0,1,1,0,4.605170186,100,1
3.804437795,3.803546529,0,1,1,0,4.605170186,100,1
3.805105723,3.802877558,0,1,2,0,-4.605170186,100,-1
3.806440243,3.804660487,0,1,2,0.0015585,-5.991464547,400,-1
3.807550984,3.805105723,0,0,0,0.00077834,-4.605170186,100,-1
3.806217947,3.805105723,0,1,2,-0.000667111,-4.605170186,100,-1
3.807550984,3.805550761,0,0,0,0.000889383,-4.605170186,100,-1
3.807328934,3.805105723,0,1,2,-0.000333426,-4.605170186,100,-1
3.807772984,3.806440243,0,1,1,0.000888889,4.605170186,100,1
3.807772984,3.806440243,0,1,1,0,5.298317367,200,1
3.807772984,3.806440243,0,1,2,0,-4.605170186,100,-1
3.808438689,3.806217947,0,0,0,0.000222099,4.605170186,100,1
3.807550984,3.805773206,0,0,0,-0.000666445,-5.298317367,200,-1
3.807328934,3.805773206,0,0,0,-0.000111117,-4.605170186,100,-1
3.806217947,3.805328267,0,1,1,-0.000778167,4.605170186,100,1
3.806217947,3.805328267,0,0,0,0,-4.605170186,100,-1
3.806440243,3.804437795,0,1,1,-0.000333686,-4.605170186,100,-1
3.806440243,3.804437795,0,0,0,0,-4.605170186,100,-1
3.805550761,3.803546529,0,1,2,-0.000890373,-4.605170186,100,-1
3.807328934,3.805328267,0,0,0,0.001779954,-4.605170186,100,-1
3.806884687,3.805105723,0,0,0,-0.0003335,-4.605170186,100,-1
3.806440243,3.804215053,0,0,0,-0.000667334,-4.605170186,100,-1
3.805105723,3.803100598,0,1,1,-0.001224604,-4.605170186,100,-1
3.805105723,3.803100598,0,1,2,0,-4.605170186,100,-1
3.805995601,3.803992261,0,1,1,0.000890769,-4.605170186,100,-1
3.805773206,3.804215053,0,1,2,0,-4.605170186,100,-1
3.80666249,3.805328267,0,1,2,0.001001168,5.298317367,200,1
3.809103951,3.806440243,0,1,2,0.001777383,4.605170186,100,1
3.809547214,3.807106835,0,0,0,0.000554785,-4.605170186,100,-1
3.808660492,3.807106835,0,1,1,-0.000443803,4.605170186,100,1
3.808660492,3.807106835,0,1,1,0,4.605170186,100,1
3.808660492,3.807106835,0,1,2,0,5.298317367,200,1
3.809547214,3.808438689,0,1,2,0.001109139,-4.605170186,100,-1
3.810211739,3.808660492,0,0,0,0.000443312,-4.605170186,100,-1
3.80999028,3.807994935,0,1,2,-0.000443312,4.605170186,100,1
3.810211739,3.808660492,0,0,0,0.000443312,4.605170186,100,1
3.809547214,3.808216837,0,0,0,-0.00055417,-4.605170186,100,-1
3.809325607,3.807106835,0,0,0,-0.00066541,-4.605170186,100,-1
3.808216837,3.806217947,0,1,2,-0.000998946,-4.605170186,100,-1
3.808438689,3.806217947,0,1,2,0.000111043,-4.605170186,100,-1
3.808438689,3.806440243,0,0,0,0.000111031,-4.605170186,100,-1
3.80666249,3.805328267,0,1,2,-0.001444364,4.605170186,100,1
3.807328934,3.805550761,0,1,1,0.000444642,-4.605170186,100,-1
3.807328934,3.805550761,0,0,0,0,-4.605170186,100,-1
3.806440243,3.805105723,0,1,2,-0.000667037,-4.605170186,100,-1
3.807328934,3.805550761,0,1,2,0.000667037,4.605170186,100,1
3.807772984,3.805995601,0,0,0,0.000444444,-4.605170186,100,-1
3.806217947,3.804660487,0,1,2,-0.001445167,4.605170186,100,1
3.807994935,3.806440243,0,1,1,0.001778371,-5.298317367,200,-1
3.807994935,3.806440243,0,1,1,0,-6.551080335,700,-1
3.807994935,3.806440243,0,1,1,0,6.551080335,700,1
3.807994935,3.806440243,0,1,1,0,4.605170186,100,1
3.807994935,3.806440243,0,0,0,0,5.298317367,200,1
3.807772984,3.805773206,0,0,0,-0.000444296,-4.605170186,100,-1
3.807328934,3.805328267,0,0,0,-0.000444494,-4.605170186,100,-1
3.805773206,3.804215053,0,0,0,-0.001334668,-4.605170186,100,-1
3.805328267,3.803992261,0,1,2,-0.000333946,4.605170186,100,1
3.806440243,3.804437795,0,1,2,0.000779033,-4.605170186,100,-1
3.806217947,3.805328267,0,1,2,0.000333686,4.605170186,100,1
3.806440243,3.805550761,0,1,2,0.000222395,4.605170186,100,1
3.807328934,3.806217947,0,1,2,0.000777994,4.605170186,100,1
3.807772984,3.80666249,0,0,0,0.000444296,-4.605170186,100,-1
3.807106835,3.806217947,0,0,0,-0.000555401,5.298317367,200,1
3.807328934,3.805550761,0,1,1,-0.000222247,4.605170186,100,1
3.807328934,3.805550761,0,1,2,0,4.605170186,100,1
3.807106835,3.80666249,0,0,0,0.000444444,4.605170186,100,1
3.806440243,3.805550761,0,1,1,-0.000889087,4.605170186,100,1
3.806440243,3.805550761,0,1,2,0,4.605170186,100,1
3.807328934,3.805550761,0,0,0,0.000444642,-4.605170186,100,-1
3.806884687,3.805550761,0,1,2,-0.000222296,-4.605170186,100,-1
3.808438689,3.807328934,0,0,0,0.001666019,-4.605170186,100,-1
3.807772984,3.807106835,0,1,2,-0.000444,-4.605170186,100,-1
3.808438689,3.80666249,0,1,1,0.000111019,4.605170186,100,1
3.808438689,3.80666249,0,1,2,0,4.605170186,100,1
3.808882247,3.807106835,0,1,2,0.000443951,-4.605170186,100,-1
3.808882247,3.807328934,0,1,2,0.000110957,4.605170186,100,1
3.80999028,3.808438689,0,0,0,0.001108893,-4.605170186,100,-1
3.809103951,3.808438689,0,0,0,-0.00044341,-4.605170186,100,-1
3.808660492,3.808438689,0,0,0,-0.000221779,-6.396929655,600,-1
3.808660492,3.807994935,0,0,0,-0.000221828,4.605170186,100,1
3.808438689,3.807328934,0,1,2,-0.000443803,-4.605170186,100,-1
3.808660492,3.808438689,0,1,2,0.000665631,-4.605170186,100,-1
3.808882247,3.808660492,0,0,0,0.000221779,-4.605170186,100,-1
3.809547214,3.807772984,0,1,2,-0.000110883,4.605170186,100,1
3.809325607,3.808660492,0,0,0,0.000332613,-4.605170186,100,-1
3.809103951,3.807772984,0,1,2,-0.000554416,4.605170186,100,1
3.809547214,3.807994935,0,0,0,0.000332686,4.605170186,100,1
3.809547214,3.807772984,0,1,2,-0.000110883,4.605170186,100,1
3.809768771,3.808438689,0,0,0,0.000443459,-4.605170186,100,-1
3.809103951,3.807994935,0,1,2,-0.000554354,4.605170186,100,1
3.809547214,3.807772984,0,1,2,0.000110895,4.605170186,100,1
3.809768771,3.808216837,0,0,0,0.000332613,-4.605170186,100,-1
3.809547214,3.808216837,0,1,2,-0.000110859,4.605170186,100,1
3.80999028,3.809103951,0,1,1,0.000664967,4.605170186,100,1
3.80999028,3.809103951,0,0,0,0,4.605170186,100,1
3.809547214,3.808660492,0,1,2,-0.000443262,-4.605170186,100,-1
3.810211739,3.808438689,0,0,0,0.000221656,4.605170186,100,1
3.809547214,3.807994935,0,1,1,-0.000554232,4.605170186,100,1
3.809547214,3.807994935,0,1,2,0,4.605170186,100,1
3.809547214,3.808882247,0,1,2,0.00044341,4.605170186,100,1
3.80999028,3.809103951,0,0,0,0.000332428,-4.605170186,100,-1
3.810211739,3.808438689,0,1,2,-0.000221607,4.605170186,100,1
3.81043315,3.809103951,0,1,2,0.000443164,4.605170186,100,1
3.811318301,3.810211739,0,0,0,0.000996402,-4.605170186,100,-1
3.811097087,3.809103951,0,0,0,-0.000664158,-4.605170186,100,-1
3.810211739,3.809768771,0,1,2,-0.000110736,-4.605170186,100,-1
3.810875823,3.809768771,0,1,1,0.000332171,-4.605170186,100,-1
3.810875823,3.809768771,0,1,2,0,-4.605170186,100,-1
3.810654511,3.810211739,0,0,0,0.000110699,-4.605170186,100,-1
3.810654511,3.80999028,0,0,0,-0.000110699,-4.605170186,100,-1
3.810654511,3.809768771,0,0,0,-0.000110711,-4.605170186,100,-1
3.80999028,3.809325607,0,1,2,-0.000553741,4.605170186,100,1
3.810211739,3.809547214,0,1,2,0.000221533,4.605170186,100,1
3.810654511,3.809547214,0,0,0,0.000221484,4.605170186,100,1
3.809547214,3.808882247,0,1,2,-0.00088623,4.605170186,100,1
3.81043315,3.808882247,0,1,2,0.000443213,-4.605170186,100,-1
3.81043315,3.809768771,0,1,2,0.000443017,4.605170186,100,1
3.811760583,3.809768771,0,0,0,0.000664158,-4.605170186,100,-1
3.810654511,3.809768771,0,0,0,-0.000553434,-4.605170186,100,-1
3.810654511,3.808882247,0,1,1,-0.000442968,-4.605170186,100,-1
3.810654511,3.808882247,0,0,0,0,-4.605170186,100,-1
3.809547214,3.808882247,0,1,2,-0.000553986,4.605170186,100,1
3.810654511,3.809103951,0,1,2,0.000664746,-4.605170186,100,-1
3.811760583,3.809768771,0,1,2,0.000885642,-4.605170186,100,-1
3.811760583,3.81043315,0,0,0,0.000331913,-4.605170186,100,-1
3.810654511,3.810211739,0,0,0,-0.000663937,-4.605170186,100,-1
3.811097087,3.809325607,0,1,2,-0.00022141,-4.605170186,100,-1
3.811981651,3.810654511,0,1,2,0.001106562,4.605170186,100,1
3.812865434,3.811097087,0,0,0,0.00066335,5.703782475,300,1
3.81242364,3.811318301,0,0,0,-0.000110528,4.605170186,100,1
3.81242364,3.810875823,0,1,2,-0.000221092,4.605170186,100,1
3.81220267,3.811318301,0,0,0,0.000110552,4.605170186,100,1
3.811981651,3.81043315,0,0,0,-0.000552883,-4.605170186,100,-1
3.811097087,3.809768771,0,0,0,-0.000774551,4.605170186,100,1
3.809768771,3.809103951,0,1,1,-0.000996733,4.605170186,100,1
3.809768771,3.809103951,0,1,2,0,4.605170186,100,1
3.80999028,3.809547214,0,1,1,0.000332355,4.605170186,100,1
3.80999028,3.809547214,0,0,0,0,-4.605170186,100,-1
3.80999028,3.809103951,0,1,2,-0.000221558,4.605170186,100,1
3.81043315,3.808882247,0,1,1,0.000110785,5.298317367,200,1
3.81043315,3.808882247,0,0,0,0,-6.551080335,700,-1
3.81043315,3.808660492,0,1,2,-0.000110785,-4.605170186,100,-1
3.81043315,3.808882247,0,0,0,0.000110785,-4.605170186,100,-1
3.81043315,3.808660492,0,1,1,-0.000110785,-4.605170186,100,-1
3.81043315,3.808660492,0,1,1,0,-4.605170186,100,-1
3.81043315,3.808660492,0,1,1,0,-4.605170186,100,-1
3.80999028,3.809103951,0,1,2,0,4.605170186,100,1
3.810654511,3.809547214,0,0,0,0.000553802,4.605170186,100,1
3.809768771,3.809103951,0,1,2,-0.000664599,-4.605170186,100,-1
3.811318301,3.80999028,0,0,0,0.001218094,-4.605170186,100,-1
3.81043315,3.809547214,0,1,2,-0.000664231,4.605170186,100,1
3.811539467,3.810654511,0,0,0,0.001106807,-4.605170186,100,-1
3.811539467,3.81043315,0,1,2,-0.000110626,4.605170186,100,1
3.811981651,3.810211739,0,1,2,0.000110626,-4.605170186,100,-1
3.81220267,3.811318301,0,1,2,0.000663497,-4.605170186,100,-1
3.813086258,3.811097087,0,0,0,0.000331583,-4.605170186,100,-1
3.812644561,3.811097087,0,1,2,-0.000221043,-4.605170186,100,-1
3.813307032,3.811760583,0,1,2,0.000662983,4.605170186,100,1
3.813307032,3.811981651,0,0,0,0.000110455,4.605170186,100,1
3.81242364,3.811318301,0,1,2,-0.000773438,4.605170186,100,1
3.813307032,3.811981651,0,0,0,0.000773438,4.605170186,100,1
3.813086258,3.811981651,0,0,0,-0.000110455,-4.605170186,100,-1
3.813086258,3.811539467,0,1,1,-0.000220946,5.703782475,300,1
3.813086258,3.811539467,0,0,0,0,4.605170186,100,1
3.811760583,3.810875823,0,1,2,-0.00099486,4.605170186,100,1
3.81220267,3.811318301,0,1,1,0.000442282,-4.605170186,100,-1
3.81220267,3.811318301,0,1,2,0,-4.605170186,100,-1
3.813086258,3.811760583,0,1,2,0.000663057,-4.605170186,100,-1
3.813086258,3.81242364,0,1,2,0.000331364,4.605170186,100,1
3.813527759,3.81220267,0,1,2,0.00011043,4.605170186,100,1
3.814410177,3.813527759,0,0,0,0.001103631,-4.605170186,100,-1
3.813527759,3.812644561,0,1,1,-0.000882807,4.605170186,100,1
3.813527759,3.812644561,0,0,0,0,4.605170186,100,1
3.813086258,3.812865434,0,1,2,-0.000110406,5.298317367,200,1
3.813969065,3.812865434,0,1,1,0.00044155,-5.298317367,200,-1
3.813969065,3.812865434,0,0,0,0,-4.605170186,100,-1
3.813086258,3.812865434,0,1,2,-0.00044155,-4.605170186,100,-1
3.814410177,3.813307032,0,1,1,0.000882905,-4.605170186,100,-1
3.814189645,3.813527759,0,1,2,0,4.605170186,100,1
3.814851094,3.813969065,0,0,0,0.00055142,4.605170186,100,1
3.814410177,3.813748436,0,1,1,-0.000330815,5.298317367,200,1
3.814410177,3.813748436,0,0,0,0,4.605170186,100,1
3.813748436,3.813307032,0,1,2,-0.000551602,-5.298317367,200,-1
3.814189645,3.813307032,0,0,0,0.000220677,-4.605170186,100,-1
3.813748436,3.813307032,0,1,2,-0.000220677,-4.605170186,100,-1
3.814410177,3.813527759,0,1,2,0.000441306,-5.703782475,300,-1
3.815071479,3.814410177,0,1,2,0.000771818,-5.298317367,200,-1
3.815512105,3.814410177,0,0,0,0.00022041,4.605170186,100,1
3.814630659,3.814189645,0,1,2,-0.000551116,-5.298317367,200,-1
3.815071479,3.814189645,0,1,2,0.000220483,-4.605170186,100,-1
3.815291816,3.814410177,0,1,2,0.000220434,-4.605170186,100,-1
3.815291816,3.814630659,0,0,0,0.000110199,-4.605170186,100,-1
3.815071479,3.814630659,0,1,2,-0.000110199,-4.605170186,100,-1
3.815512105,3.814851094,0,1,2,0.00033056,-4.605170186,100,-1
3.816392774,3.815291816,0,1,2,0.000660793,5.298317367,200,1
3.816832818,3.816612821,0,1,1,0.000880379,-4.605170186,100,-1
3.816832818,3.816612821,0,1,1,0,-4.605170186,100,-1
3.816832818,3.816612821,0,1,1,0,-6.551080335,700,-1
3.816832818,3.816612821,0,1,1,0,-4.605170186,100,-1
3.816832818,3.816612821,0,1,1,0,-5.703782475,300,-1
3.816832818,3.816612821,0,1,1,0,-5.703782475,300,-1
3.816832818,3.816612821,0,1,1,0,-5.703782475,300,-1
3.816832818,3.816612821,0,1,2,0,-4.605170186,100,-1
3.817272669,3.816832818,0,1,2,0.000329942,-4.605170186,100,-1
3.817932082,3.817272669,0,0,0,0.000549662,-5.298317367,200,-1
3.817492522,3.817272669,0,1,1,-0.000219829,-4.605170186,100,-1
3.817492522,3.817272669,0,0,0,0,4.605170186,100,1
3.817492522,3.817052768,0,0,0,-0.000109932,-5.298317367,200,-1
3.817492522,3.816612821,0,0,0,-0.000219901,-4.605170186,100,-1
3.817272669,3.816612821,0,1,1,-0.000109969,4.605170186,100,1
3.817492522,3.816392774,0,1,1,0,5.298317367,200,1
3.817052768,3.816832818,0,0,0,0,-4.605170186,100,-1
3.816832818,3.816392774,0,1,1,-0.000329979,4.605170186,100,1
3.816832818,3.816392774,0,1,2,0,4.605170186,100,1
3.816832818,3.816612821,0,1,2,0.000110005,4.605170186,100,1
3.817932082,3.817712326,0,1,1,0.001099384,-5.298317367,200,-1
3.817932082,3.817712326,0,1,1,0,-5.703782475,300,-1
3.817932082,3.817712326,0,1,1,0,-5.703782475,300,-1
3.817932082,3.817712326,0,1,1,0,-6.396929655,600,-1
3.817932082,3.817712326,0,1,1,0,-6.684611728,800,-1
3.817932082,3.817712326,0,1,1,0,-4.605170186,100,-1
3.817932082,3.817712326,0,1,1,0,-4.605170186,100,-1
3.817932082,3.817712326,0,1,1,0,-4.605170186,100,-1
3.817932082,3.817712326,0,1,1,0,-4.605170186,100,-1
3.817932082,3.817712326,0,1,1,0,-4.605170186,100,-1
3.817932082,3.817712326,0,1,1,0,-4.605170186,100,-1
3.81815179,3.817492522,0,1,2,0,4.605170186,100,1
3.818591061,3.817932082,0,1,1,0.000439416,-4.605170186,100,-1
3.818591061,3.817932082,0,1,1,0,5.298317367,200,1
3.818591061,3.817932082,0,1,2,0,-4.605170186,100,-1
3.818591061,3.818371449,0,0,0,0.000219635,-4.605170186,100,-1
3.818591061,3.81815179,0,0,0,-0.000109812,4.605170186,100,1
3.818591061,3.817492522,0,0,0,-0.000329507,4.605170186,100,1
3.81815179,3.817492522,0,0,0,-0.000219732,-4.605170186,100,-1
3.817932082,3.817272669,0,1,2,-0.00021978,-4.605170186,100,-1
3.81815179,3.817492522,0,0,0,0.00021978,-4.605170186,100,-1
3.817712326,3.817492522,0,1,2,-0.00021978,-4.605170186,100,-1
3.81815179,3.817712326,0,1,1,0.000329652,-4.605170186,100,-1
3.81815179,3.817712326,0,1,1,0,-4.605170186,100,-1
3.81815179,3.817712326,0,1,1,0,-4.605170186,100,-1
3.81815179,3.817712326,0,0,0,0,-4.605170186,100,-1
3.818371449,3.817052768,0,0,0,-0.000219756,-4.605170186,100,-1
3.81815179,3.817052768,0,1,2,-0.000109896,4.605170186,100,1
3.818371449,3.81815179,0,1,2,0.000659196,-4.605170186,100,-1
3.819249605,3.817932082,0,1,2,0.000329435,-4.605170186,100,-1
3.819907717,3.818810624,0,1,2,0.00076826,4.605170186,100,1
3.820126991,3.819249605,0,1,2,0.000329074,4.605170186,100,1
3.820565395,3.819907717,0,1,2,0.000548216,-4.605170186,100,-1
3.820565395,3.820126991,0,0,0,0.000109607,-4.605170186,100,-1
3.820346217,3.819907717,0,1,2,-0.000219226,-4.605170186,100,-1
3.821003607,3.820346217,0,1,2,0.000547975,-4.605170186,100,-1
3.822535839,3.821441627,0,1,2,0.001313917,-4.605170186,100,-1
3.822317092,3.821879456,0,0,0,0.000109415,-4.605170186,100,-1
3.822098298,3.821660565,0,0,0,-0.000218842,4.605170186,100,1
3.822098298,3.821222641,0,0,0,-0.00021889,5.298317367,200,1
3.821879456,3.821222641,0,1,1,-0.000109463,4.605170186,100,1
3.821879456,3.821222641,0,1,2,0,4.605170186,100,1
3.821879456,3.821660565,0,1,1,0.000218914,4.605170186,100,1
3.821879456,3.821660565,0,1,1,0,4.605170186,100,1
3.821879456,3.821660565,0,1,1,0,4.605170186,100,1
3.821879456,3.821660565,0,1,1,0,4.605170186,100,1
3.821879456,3.821660565,0,1,1,0,4.605170186,100,1
3.821879456,3.821660565,0,1,1,0,6.551080335,700,1
3.821879456,3.821660565,0,1,2,0,5.298317367,200,1
3.822317092,3.821660565,0,0,0,0.000218866,-4.605170186,100,-1
3.822098298,3.821660565,0,1,1,-0.000109427,-4.605170186,100,-1
3.822098298,3.821660565,0,1,1,0,4.605170186,100,1
3.822098298,3.821660565,0,1,2,0,4.605170186,100,1
3.822317092,3.821660565,0,1,2,0.000109427,4.605170186,100,1
3.822535839,3.822098298,0,0,0,0.00032821,-4.605170186,100,-1
3.822098298,3.821660565,0,0,0,-0.000437637,5.298317367,200,1
3.822098298,3.821222641,0,0,0,-0.00021889,4.605170186,100,1
3.821660565,3.821222641,0,0,0,-0.000218938,4.605170186,100,1
3.821441627,3.820565395,0,1,2,-0.00043802,4.605170186,100,1
3.821879456,3.821222641,0,1,2,0.000547495,5.298317367,200,1
3.822973189,3.821660565,0,1,2,0.00076599,4.605170186,100,1
3.822973189,3.822535839,0,0,0,0.000437445,4.605170186,100,1
3.822754538,3.822535839,0,1,2,-0.000109343,4.605170186,100,1
3.822973189,3.822754538,0,1,2,0.000218675,-5.703782475,300,-1
3.823191792,3.822754538,0,1,1,0.000109319,4.605170186,100,1
3.823410347,3.822535839,0,0,0,0,6.396929655,600,1
3.823410347,3.821879456,0,1,2,-0.000327994,5.703782475,300,1
3.823191792,3.822535839,0,1,2,0.000218675,4.605170186,100,1
3.823628855,3.823191792,0,0,0,0.000546478,-4.605170186,100,-1
3.823628855,3.822973189,0,0,0,-0.000109272,-4.605170186,100,-1
3.823410347,3.822973189,0,1,2,-0.000109284,-4.605170186,100,-1
3.823847315,3.822973189,0,0,0,0.000218555,-4.605170186,100,-1
3.823410347,3.822973189,0,1,1,-0.000218555,4.605170186,100,1
3.823410347,3.822973189,0,1,1,0,-4.605170186,100,-1
3.823410347,3.822973189,0,0,0,0,-4.605170186,100,-1
3.823410347,3.822098298,0,0,0,-0.000437254,4.605170186,100,1
3.823191792,3.821879456,0,1,2,-0.000218699,4.605170186,100,1
3.823191792,3.822973189,0,0,0,0.000546657,-4.605170186,100,-1
3.823191792,3.822535839,0,0,0,-0.000218627,4.605170186,100,1
3.823191792,3.822317092,0,0,0,-0.000109331,4.605170186,100,1
3.823191792,3.821879456,0,0,0,-0.000218699,4.605170186,100,1
3.822754538,3.821879456,0,1,1,-0.000218747,4.605170186,100,1
3.822754538,3.821879456,0,0,0,0,4.605170186,100,1
3.822317092,3.821660565,0,1,1,-0.00032821,4.605170186,100,1
3.822317092,3.821660565,0,0,0,0,-4.605170186,100,-1
3.821879456,3.820784525,0,0,0,-0.000656743,4.605170186,100,1
3.821660565,3.820126991,0,1,1,-0.000438068,4.605170186,100,1
3.821660565,3.820126991,0,1,2,0,-4.605170186,100,-1
3.821441627,3.821003607,0,0,0,0.000328569,-5.703782475,300,-1
3.821660565,3.820565395,0,1,1,-0.000109511,5.298317367,200,1
3.821660565,3.820565395,0,1,1,0,6.802394763,900,1
3.821660565,3.820565395,0,0,0,0,4.605170186,100,1
3.820346217,3.820126991,0,1,1,-0.00087652,4.605170186,100,1
3.820346217,3.820126991,0,0,0,0,-4.605170186,100,-1
3.820346217,3.819030139,0,1,1,-0.000548216,5.298317367,200,1
3.820346217,3.819030139,0,0,0,0,4.605170186,100,1
3.819907717,3.818371449,0,0,0,-0.000548516,-4.605170186,100,-1
3.819907717,3.81815179,0,0,0,-0.000109739,-4.605170186,100,-1
3.818371449,3.816832818,0,1,1,-0.001427709,4.605170186,100,1
3.818371449,3.816832818,0,1,2,0,4.605170186,100,1
3.819030139,3.817492522,0,1,1,0.000659196,4.605170186,100,1
